,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数,社内LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
265,82821ECE010    ,2023,38,32.0,0.0,0.0,1.07,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,50.0,1.0,1.8499999999999999,0.28,5.244999999999999,0.1499999999999999,5.76,9.98,石黒ゴム工業（株）,50,5.383177570093458,13.820744938152163,0.29,1.6571943390497332
266,82821ECE010    ,2023,39,33.0,0.0,0.0,1.07,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,50.0,2.0,1.8499999999999999,0.3799999999999999,4.96,0.1900000000000004,5.6,9.86,石黒ゴム工業（株）,51,5.233644859813084,14.426103378331117,0.29,1.662543610711679
267,82821XAE010    ,2023,36,21.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,100.0,1.0,3.27,0.30000000000000027,2.36,0.11500000000000021,2.87,9.45,石黒ゴム工業（株）,32,3.298850574712644,9.578544061302681,0.29,1.421219367841314
268,82821XAE010    ,2023,37,20.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,100.0,1.0,1.8499999999999999,0.22999999999999998,2.455,0.15999999999999992,2.865,8.46,石黒ゴム工業（株）,46,3.2931034482758625,10.18994049074753,0.29,1.3474419042821848
269,82821XAE010    ,2023,38,20.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,100.0,2.0,1.8499999999999999,0.31499999999999984,2.82,0.18500000000000005,3.7849999999999997,8.77,石黒ゴム工業（株）,44,4.350574712643678,9.829748751621906,0.29,1.3648850394207828
270,82821XAE010    ,2023,39,23.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,100.0,2.0,1.8499999999999999,0.3400000000000003,2.5,0.16999999999999993,3.06,8.78,石黒ゴム工業（株）,45,3.5172413793103448,11.29133610871102,0.29,1.4267692587111374
271,82821XAE020    ,2023,36,2.0,0.0,0.0,0.81,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,1.5,1.565,0.42500000000000016,1.72,1.36,3.505,1.0425,石黒ゴム工業（株）,2,4.32716049382716,8.269246671628213,0.29,0.22617726668291746
272,82821XAE020    ,2023,37,1.0,0.0,0.0,0.81,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,1.5,2.565,0.275,1.2449999999999997,1.2500000000000002,3.27,0.92875,石黒ゴム工業（株）,6,4.037037037037037,4.641017310994569,0.29,0.19410579089120736
273,82821XAE020    ,2023,38,1.0,0.0,0.0,0.81,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,1.0,1.8499999999999999,0.27000000000000024,0.6399999999999997,1.17,2.8699999999999997,0.945,石黒ゴム工業（株）,5,3.543209876543209,4.561211457763181,0.29,0.19681314418791818
274,82821XAE020    ,2023,39,2.0,0.0,0.0,0.81,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,1.0,2.85,0.35499999999999976,0.9949999999999999,1.4650000000000007,3.67,1.00875,石黒ゴム工業（株）,4,4.530864197530864,8.545912917147371,0.29,0.21976270113936716
275,82824ECB010    ,2023,36,11.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,32.0,1.0,1.85,0.20999999999999996,0.8049999999999999,0.2300000000000002,1.2600000000000002,12.84375,矢崎総業（株）,60,2.2105263157894743,3.0697049769336084,0.0,0.6644260417755404
276,82824ECB010    ,2023,37,7.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,32.0,1.0,1.85,0.2100000000000002,0.5799999999999998,0.21499999999999986,1.0299999999999998,11.625,矢崎総業（株）,62,1.807017543859649,2.158245654603615,0.0,0.4873126191351243
277,82824ECB010    ,2023,38,8.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,32.0,1.0,1.8399999999999999,0.22999999999999998,0.7199999999999998,0.16000000000000014,1.1900000000000002,11.8125,矢崎総業（株）,59,2.0877192982456143,2.4274146137945416,0.0,0.5394274388073409
278,82824ECB010    ,2023,39,8.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,32.0,1.0,1.85,0.21999999999999997,0.7699999999999996,0.14000000000000012,1.19,12.09375,矢崎総業（株）,63,2.0877192982456143,2.370963111148157,0.0,0.5308771202274427
279,82824ECB020    ,2023,35,24.0,0.0,1.0,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40.0,1.0,1.85,0.55,0.08000000000000007,0.16999999999999993,0.8,0.0,矢崎総業（株）,1,1.3793103448275863,inf,0.0,0.0
280,82824ECB020    ,2023,36,24.0,0.0,1.0,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40.0,1.0,1.85,0.20999999999999996,1.015,0.2200000000000002,1.5899999999999999,23.625,矢崎総業（株）,112,2.7413793103448274,3.6411219206918126,0.0,0.8436631709568602
281,82824ECB020    ,2023,37,20.0,0.0,1.0,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40.0,1.0,1.85,0.20000000000000018,0.9100000000000001,0.2400000000000002,1.5399999999999996,21.15,矢崎総業（株）,113,2.6551724137931028,3.3893422134099325,0.0,0.7813463798875238
282,82824ECB020    ,2023,38,22.0,0.0,1.0,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40.0,1.0,1.8399999999999999,0.20000000000000018,1.0099999999999998,0.2599999999999998,1.5899999999999999,21.925,矢崎総業（株）,107,2.7413793103448274,3.596490152564747,0.0,0.8265164463212401
283,82824ECB020    ,2023,39,17.0,0.0,1.0,0.58,1.0,ＴＰ３３１フタアリ,1.0,1.0,1.79,40.0,1.0,1.85,0.21999999999999997,0.77,0.22999999999999954,1.23,21.95,矢崎総業（株）,115,2.1206896551724137,2.775940758158408,0.0,0.6583166108346419
284,82824ECE010    ,2023,35,18.5,0.0,0.0,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45.0,1.0,1.9900000000000002,-0.050000000000000266,0.3999999999999999,0.20000000000000018,0.5499999999999998,0.0,住友電装（株）,1,1.5277777777777772,inf,0.0,0.0
285,82824ECE010    ,2023,36,17.5,0.0,0.0,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45.0,1.0,2.16,-0.004999999999999893,0.855,0.16999999999999993,1.395,11.866666666666667,住友電装（株）,50,3.875,3.469927296761401,0.0,1.0985611970468816
286,82824ECE010    ,2023,37,15.0,0.0,0.0,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45.0,1.0,1.9700000000000002,0.0,0.79,0.2400000000000002,1.5999999999999996,10.555555555555555,住友電装（株）,73,4.444444444444444,3.3436532507739942,0.0,1.0397181637725996
287,82824ECE010    ,2023,38,14.0,0.0,0.0,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45.0,1.0,1.9899999999999998,-0.040000000000000036,1.0700000000000003,0.2999999999999998,1.98,11.088888888888889,住友電装（株）,64,5.5,2.9706471767063536,0.0,0.9579867709815346
288,82824ECE010    ,2023,39,14.0,0.0,0.0,0.36,1.0,ＴＰ３３２,1.0,1.0,3.25,45.0,1.0,1.9899999999999998,-0.040000000000000036,0.79,0.27000000000000046,1.04,10.955555555555556,住友電装（株）,57,2.8888888888888893,3.0068010977210355,0.0,0.9648428873296592
289,9010506A003    ,2023,36,2.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,6.0,0.96,0.09000000000000008,1.8399999999999999,1.2300000000000004,3.16,0.0,（株）青山製作所,1,6.076923076923077,inf,0.08,0.0
290,9010506A003    ,2023,37,2.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,6.0,0.96,0.1200000000000001,5.49,0.6699999999999999,6.28,0.824,（株）青山製作所,1,12.076923076923077,21.54305739070489,0.08,0.09207428799340638
291,9010506A003    ,2023,38,1.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,3.0,1.915,0.30499999999999994,1.915,2.8649999999999998,5.15,0.756,（株）青山製作所,4,9.903846153846155,11.740396355780971,0.08,0.08400399070319227
292,9010506A003    ,2023,39,1.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,3.0,0.9299999999999999,0.3400000000000001,2.6900000000000004,1.83,4.86,0.774,（株）青山製作所,3,9.346153846153847,11.467363882390716,0.08,0.08594710008541225
293,9010506A089    ,2023,36,3.0,0.0,0.0,0.5,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,4.5,0.94,0.1200000000000001,3.315,1.0349999999999997,4.335,1.26,（株）青山製作所,4,8.67,21.132713440405748,0.08,0.14014949832679507
294,9010506A089    ,2023,37,3.0,0.0,0.0,0.5,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,2.0,0.9099999999999999,0.405,4.23,0.6799999999999997,5.24,1.194,（株）青山製作所,4,10.48,22.300853379322653,0.08,0.13298135603826722
295,9010506A089    ,2023,38,3.0,0.0,0.0,0.5,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.5,0.9249999999999999,0.38,4.18,0.9349999999999996,5.495,1.17,（株）青山製作所,6,10.99,22.75830678197542,0.08,0.13036785978708226
296,9010506A089    ,2023,39,3.0,0.0,0.0,0.5,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.5,0.9199999999999999,0.25,2.2049999999999996,0.8900000000000001,3.955,1.21,（株）青山製作所,6,7.91,22.00596606191012,0.08,0.1347216686987898
297,9010508A014    ,2023,35,19.0,0.0,1.0,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,1.0,0.8599999999999999,0.3400000000000001,0.4099999999999999,0.12000000000000022,0.9200000000000002,0.0,（株）青山製作所,8,1.703703703703704,inf,0.08,0.0
298,9010508A014    ,2023,36,23.0,0.0,1.0,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.9199999999999999,0.16999999999999993,0.5399999999999998,0.16000000000000003,0.94,71.49,（株）青山製作所,346,1.7407407407407405,2.8555324078097573,0.08,1.2537454003193014
299,9010508A014    ,2023,37,19.0,0.0,1.0,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.9199999999999999,0.22999999999999998,0.4700000000000001,0.1899999999999995,0.9600000000000002,63.97,（株）青山製作所,314,1.777777777777778,2.6362209356641846,0.08,1.1517673116092035
300,9010508A014    ,2023,38,21.0,0.0,1.0,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.9,0.20999999999999996,0.56,0.1899999999999995,1.01,66.38,（株）青山製作所,310,1.8703703703703702,2.807932096179251,0.08,1.221621625687454
301,9010508A014    ,2023,39,21.0,0.0,1.0,0.54,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,500.0,3.0,0.9199999999999999,0.22999999999999998,0.4900000000000002,0.21999999999999997,1.01,66.37,（株）青山製作所,339,1.8703703703703702,2.808355168666245,0.08,1.2217455463117353
302,9010508A042    ,2023,35,2.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,2.5,0.9199999999999999,0.29000000000000004,0.14500000000000002,0.1499999999999999,0.585,0.0,（株）青山製作所,2,1.1037735849056602,inf,0.08,0.0
303,9010508A042    ,2023,36,2.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,2.0,0.9,0.18000000000000016,0.19999999999999996,0.18999999999999995,0.69,6.85,（株）青山製作所,33,1.3018867924528301,2.591456830648296,0.08,0.4907224627882355
304,9010508A042    ,2023,37,2.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,2.5,0.915,0.21000000000000008,0.25,0.14000000000000012,0.6850000000000002,6.2,（株）青山製作所,30,1.2924528301886795,2.863141820958198,0.08,0.47545746180375253
305,9010508A042    ,2023,38,3.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,3.0,0.9099999999999999,0.18500000000000005,0.44999999999999996,0.20000000000000007,0.905,6.3,（株）青山製作所,30,1.7075471698113207,4.22654268808115,0.08,0.5365245634974326
306,9010508A042    ,2023,39,3.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,300.0,2.0,0.9199999999999999,0.2200000000000002,0.31000000000000005,0.20999999999999996,0.9000000000000001,6.45,（株）青山製作所,29,1.6981132075471699,4.128250997660658,0.08,0.542912628757622
307,9010512A018    ,2023,35,32.0,0.0,3.0,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,1.0,0.8599999999999999,0.3400000000000001,0.41999999999999993,0.16000000000000014,0.9100000000000001,0.0,（株）青山製作所,7,1.2297297297297298,inf,0.08,0.0
308,9010512A018    ,2023,36,34.0,0.0,3.0,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,4.0,0.92,0.17999999999999994,0.52,0.15999999999999992,0.95,64.98,（株）青山製作所,317,1.2837837837837838,4.6441235446136355,0.08,1.8159363163408326
309,9010512A018    ,2023,37,21.0,0.0,3.0,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.0,0.91,0.24,0.28000000000000014,0.16000000000000014,0.725,58.2,（株）青山製作所,290,0.9797297297297297,3.202586469834685,0.08,1.328055978701601
310,9010512A018    ,2023,38,24.5,0.0,3.0,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.0,0.9199999999999999,0.21999999999999997,0.3600000000000001,0.17999999999999994,0.74,60.18,（株）青山製作所,284,1.0,3.613420094745349,0.08,1.471257622652154
311,9010512A018    ,2023,39,30.0,0.0,3.0,0.74,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,200.0,3.0,0.9299999999999999,0.2200000000000002,0.42999999999999994,0.16999999999999993,0.8599999999999999,60.42,（株）青山製作所,314,1.162162162162162,4.40702067774102,0.08,1.7144796290109867
312,9011906A065    ,2023,36,3.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.5,0.9249999999999999,0.2450000000000001,1.2600000000000002,0.39000000000000035,1.71,2.835,（株）青山製作所,10,3.2264150943396226,9.392317084624777,0.08,0.29980311675614907
313,9011906A065    ,2023,37,2.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.0,0.9199999999999999,0.21499999999999986,0.92,0.5849999999999995,1.8599999999999999,2.538,（株）青山製作所,14,3.5094339622641506,6.994278680039728,0.08,0.26510506773806525
314,9011906A065    ,2023,38,2.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.0,0.8999999999999999,0.22999999999999998,0.46999999999999975,0.8399999999999999,1.5699999999999998,2.631,（株）青山製作所,13,2.962264150943396,6.747046480403204,0.08,0.27333246259037863
315,9011906A065    ,2023,39,3.0,0.0,0.0,0.53,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1000.0,3.0,0.9299999999999999,0.22999999999999998,0.94,0.4399999999999995,2.1799999999999997,2.634,（株）青山製作所,11,4.113207547169811,10.109042875820519,0.08,0.2809056392913871
316,9014908A008    ,2023,36,5.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,2.0,0.9299999999999999,0.15999999999999992,0.5699999999999998,0.29000000000000004,1.2500000000000002,3.54375,（株）青山製作所,17,2.403846153846154,12.523089446166367,0.08,0.3761971926549501
317,9014908A008    ,2023,37,4.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,3.0,0.91,0.20999999999999996,1.5699999999999998,0.5600000000000005,2.25,3.1725,（株）青山製作所,15,4.326923076923077,11.190845888063565,0.08,0.3367507674503345
318,9014908A008    ,2023,38,1.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,3.0,0.8999999999999999,0.16999999999999993,0.2100000000000002,0.55,1.0900000000000003,3.28875,（株）青山製作所,15,2.0961538461538467,2.6988185921612815,0.08,0.2931364080951887
319,9014908A008    ,2023,39,8.0,0.0,0.0,0.52,1.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,800.0,3.0,0.89,0.09999999999999964,2.0500000000000003,0.4299999999999997,3.21,3.51375,（株）青山製作所,15,6.1730769230769225,20.208016267453097,0.08,0.3815095890154079
320,9015905A007    ,2023,36,4.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,2.0,0.8999999999999999,0.31000000000000005,1.4999999999999996,0.41000000000000014,2.06,2.835,（株）青山製作所,11,3.8867924528301887,12.523089446166368,0.08,0.3044756525011042
321,9015905A007    ,2023,37,5.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,4.0,0.915,0.17499999999999993,0.3899999999999999,0.4850000000000001,1.1099999999999999,2.535,（株）青山製作所,12,2.094339622641509,17.506389832288782,0.08,0.27692178435341475
322,9015905A007    ,2023,38,4.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,2.0,0.915,0.20999999999999985,1.81,0.5449999999999995,3.3049999999999997,2.631,（株）青山製作所,14,6.235849056603772,13.494092960806409,0.08,0.2844112158947116
323,9015905A007    ,2023,39,5.0,0.0,0.0,0.53,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,2000.0,2.0,0.9199999999999999,0.22999999999999998,1.4600000000000002,0.6900000000000004,2.2800000000000002,2.634,（株）青山製作所,11,4.30188679245283,16.8484047930342,0.08,0.28704115736185665
324,9015906A021    ,2023,35,5.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,1.0,0.8599999999999999,0.33000000000000007,0.040000000000000036,0.33000000000000007,0.7000000000000002,0.0,（株）青山製作所,1,1.3461538461538465,inf,0.08,0.0
325,9015906A021    ,2023,36,4.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.0,0.9199999999999999,0.15999999999999992,0.6499999999999999,0.20999999999999996,1.26,6.6475,（株）青山製作所,29,2.423076923076923,5.340798582908109,0.08,0.5898756472457847
326,9015906A021    ,2023,37,5.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.5,0.915,0.265,0.5250000000000001,0.31000000000000005,1.0150000000000001,5.9425,（株）青山製作所,28,1.951923076923077,7.468018212007079,0.08,0.5710657078799373
327,9015906A021    ,2023,38,5.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.0,0.9,0.21999999999999997,0.8400000000000001,0.20000000000000018,1.38,6.161666666666667,（株）青山製作所,29,2.6538461538461537,7.202385430054433,0.08,0.5856574911254155
328,9015906A021    ,2023,39,6.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1200.0,3.0,0.9199999999999999,0.2200000000000002,0.9299999999999999,0.2599999999999998,1.56,6.175833333333333,（株）青山製作所,31,3.0,8.623036762081632,0.08,0.6023410597081048
329,9015906A022    ,2023,36,6.0,0.0,0.0,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.0,0.91,0.17999999999999994,0.76,0.1800000000000006,1.1199999999999997,9.45,（株）青山製作所,43,2.1960784313725483,5.635390250774866,0.08,0.7809560990923778
330,9015906A022    ,2023,37,6.0,0.0,0.0,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.0,0.9199999999999999,0.24,0.7,0.22999999999999954,1.1700000000000002,8.46,（株）青山製作所,41,2.294117647058824,6.294850812035754,0.08,0.7382025259512855
331,9015906A022    ,2023,38,7.0,0.0,0.0,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.5,0.9099999999999999,0.21999999999999997,0.8649999999999997,0.1399999999999999,1.19,8.77,（株）青山製作所,42,2.333333333333333,7.084398804423364,0.08,0.7791139173646361
332,9015906A022    ,2023,39,8.0,0.0,0.0,0.51,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1500.0,3.5,0.9199999999999999,0.2200000000000002,0.8550000000000001,0.1299999999999999,1.2150000000000003,8.78,（株）青山製作所,44,2.382352941176471,8.087234300656414,0.08,0.8008354608641725
333,9015906A023    ,2023,36,5.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,2.0,0.8999999999999999,0.20999999999999996,2.25,0.14999999999999947,2.43,2.1807692307692306,（株）青山製作所,7,4.673076923076923,20.350020350020355,0.08,0.24012463025375852
334,9015906A023    ,2023,37,4.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,2.0,0.9199999999999999,0.18000000000000016,2.03,0.4400000000000004,4.1,2.1807692307692306,（株）青山製作所,9,7.884615384615383,16.280016280016284,0.08,0.23877010075026842
335,9015906A023    ,2023,38,6.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,3.5,0.9249999999999999,0.20499999999999996,3.495,0.20999999999999952,4.195,2.023846153846154,（株）青山製作所,10,8.067307692307693,26.313481273572492,0.08,0.22428245364866586
336,9015906A023    ,2023,39,6.0,0.0,0.0,0.52,3.0,ＴＰ３３１フタナシ,1.0,6.0,5.76,1300.0,3.0,0.9299999999999999,0.22999999999999998,3.25,0.14999999999999947,4.13,2.023846153846154,（株）青山製作所,9,7.942307692307692,26.313481273572492,0.08,0.22428245364866586
337,9020150A002    ,2023,36,5.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.17999999999999972,0.8200000000000001,0.4399999999999995,1.87,4.11,（株）ムロコーポレーション,11,2.5616438356164384,7.032052093441908,0.0,0.440623665688184
338,9020150A002    ,2023,37,5.5,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.15000000000000002,0.8300000000000001,0.26,3.29,3.72,（株）ムロコーポレーション,11,4.506849315068493,8.546211697433028,0.0,0.4416886038914518
339,9020150A002    ,2023,38,5.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.15500000000000003,0.9749999999999999,0.3400000000000001,1.51,3.78,（株）ムロコーポレーション,14,2.068493150684932,7.6459614031868375,0.0,0.4304792608805512
340,9020150A002    ,2023,39,5.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.77,0.16000000000000014,1.2999999999999998,0.4650000000000003,2.1799999999999997,3.87,（株）ムロコーポレーション,14,2.986301369863013,7.46814834729877,0.0,0.43358935768893997
341,9020156A001    ,2023,36,5.0,0.0,0.0,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.18000000000000005,0.8200000000000001,0.3999999999999999,1.9000000000000004,4.11,（株）ムロコーポレーション,9,2.5333333333333337,7.032052093441908,0.0,0.440623665688184
342,9020156A001    ,2023,37,5.5,0.0,0.0,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.15000000000000002,0.99,0.20999999999999996,3.91,3.72,（株）ムロコーポレーション,9,5.213333333333334,8.546211697433028,0.0,0.4416886038914518
343,9020156A001    ,2023,38,4.0,0.0,0.0,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.14000000000000012,1.7400000000000002,0.4600000000000002,2.2900000000000005,3.78,（株）ムロコーポレーション,13,3.053333333333334,6.11676912254947,0.0,0.39659841023496323
344,9020156A001    ,2023,39,4.0,0.0,0.0,0.75,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.77,0.16000000000000014,0.93,0.4650000000000001,1.705,3.84,（株）ムロコーポレーション,16,2.2733333333333334,6.021194605009634,0.0,0.39788347457302276
345,9020156A002    ,2023,36,4.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.19000000000000006,0.48,0.6050000000000001,1.335,5.29,（株）ムロコーポレーション,14,1.8287671232876712,4.370772643334025,0.0,0.4030115991510284
346,9020156A002    ,2023,37,5.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.75,0.14,0.3500000000000001,0.6500000000000004,3.29,5.34,（株）ムロコーポレーション,9,4.506849315068493,5.4123097573120305,0.0,0.453748928936513
347,9020156A002    ,2023,38,5.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000003,0.74,0.3299999999999992,1.3600000000000003,4.99,（株）ムロコーポレーション,17,1.8630136986301375,5.791930682173596,0.0,0.4532503665258782
348,9020156A002    ,2023,39,4.0,0.0,0.0,0.73,1.0,ＴＰ１３１フタナシ,1.0,1.0,0.73,100.0,1.0,0.76,0.16000000000000014,0.9099999999999999,0.6399999999999997,1.48,4.93,（株）ムロコーポレーション,19,2.0273972602739727,4.6899365686079095,0.0,0.40541485998367643
349,9025006A007    ,2023,36,2.0,0.0,0.0,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.0,3.74,0.41000000000000014,0.33999999999999986,0.75,1.1900000000000004,4.11,（株）ギフ加藤製作所,13,1.565789473684211,2.0275750202757497,0.12,0.4664097504225539
350,9025006A007    ,2023,37,3.0,0.0,0.0,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.0,1.88,0.44999999999999996,0.7400000000000002,0.6499999999999999,2.24,3.715,（株）ギフ加藤製作所,16,2.947368421052632,3.3647375504710633,0.12,0.5547350048427321
351,9025006A007    ,2023,38,2.0,0.0,0.0,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,2.0,1.75,0.3900000000000001,0.28000000000000025,0.3700000000000001,1.1500000000000004,3.78,（株）ギフ加藤製作所,11,1.5131578947368425,2.204585537918871,0.12,0.4668985788414246
352,9025006A007    ,2023,39,3.0,0.0,0.0,0.76,1.0,ＡＷ１３１フタナシ,1.0,2.0,3.8,200.0,1.0,1.9300000000000002,0.4200000000000004,0.3999999999999999,0.7300000000000004,1.9500000000000002,3.84,（株）ギフ加藤製作所,17,2.5657894736842106,3.2552083333333335,0.12,0.5589497954399012
353,9030106A018    ,2023,36,3.0,0.0,0.0,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000.0,2.0,1.55,0.23999999999999977,0.9000000000000004,0.3799999999999999,2.2,2.5155,ＮＯＫ（株）,7,3.9285714285714284,5.277017007825816,0.03,0.4504137946243931
354,9030106A018    ,2023,37,2.0,0.0,0.0,0.56,3.0,ＴＰ１３１フタナシ,1.0,2.0,3.52,2000.0,2.0,1.7999999999999998,0.23499999999999976,0.8899999999999999,0.47,2.135,2.37825,ＮＯＫ（株）,12,3.812499999999999,3.7210375368964126,0.03,0.3976874445751475
